id_hash,source_lat,source_lon,target_lat,target_lon,road_name,highway_type,source,target
bvdemp,14.6270084,121.0613199,14.6267164,121.0607084,Aurora Boulevard,primary,395,2463
xtqvru,14.6222976,121.0516222,14.6216888,121.0502055,Aurora Boulevard,primary,397,7508
h470z0,14.6243539,121.0559611,14.6240649,121.0553566,Aurora Boulevard,primary,398,2466
e83z9h,14.6645461,121.0674542,14.6640496,121.0679914,,,403,10152
2mmy04,14.7328875,121.0504682,14.7323225,121.0496577,Quirino Highway,primary,404,5146
2mmy04,14.7328875,121.0504682,14.7335238,121.0522709,Quirino Highway,primary,404,7885
2mmy04,14.7316318,121.048711,14.7323225,121.0496577,Quirino Highway,primary,405,5146
kfdzki,14.7218699,121.0388384,14.7218771,121.0386377,General Luis Street,primary,408,5495
wqqi5f,14.6339272,121.0395659,14.6335532,121.0412818,,,438,13370
wqqi5f,14.6339272,121.0395659,14.6343343,121.0377448,,,438,12371
2wzltk,14.6403635,121.0265446,14.6424763,121.0270282,,,462,10095
2wzltk,14.6403635,121.0265446,14.6399223,121.0264449,West Avenue,primary,462,8157
hzmvg0,14.6302889,121.0710728,14.6294506,121.0693075,Aurora Boulevard,primary,465,141
tubc2b,14.6355054,121.0683862,14.6347974,121.0707356,Xavierville Avenue,secondary,469,133
uzfczs,14.6355054,121.0683862,14.6362191,121.0654052,Xavierville Avenue,secondary,469,473
uzfczs,14.6360073,121.0648156,14.6362191,121.0654052,Xavierville Avenue,secondary,472,473
27suib,14.6360073,121.0648156,14.6358008,121.0642876,Xavierville Avenue,secondary,472,7336
uzfczs,14.6362191,121.0654052,14.6355054,121.0683862,Xavierville Avenue,secondary,473,469
uzfczs,14.6362191,121.0654052,14.6360073,121.0648156,Xavierville Avenue,secondary,473,472
xtqvru,14.6213853,121.049539,14.6202634,121.0465828,,,478,10064
3f5uay,14.6178862,121.0556878,14.6182593,121.0562622,,,482,13045
1074zq,14.6235384,121.0556153,14.6239879,121.0554417,General Romulo Avenue,tertiary,483,488
1074zq,14.6208846,121.05678,14.6224542,121.0560839,,,487,12564
1vf8r9,14.6239879,121.0554417,14.6242553,121.0560089,Aurora Boulevard,primary,488,7530
u0el57,14.649449,121.0743076,14.6485112,121.0743059,,,490,12407
odmq3y,14.6494345,121.074476,14.6535093,121.0745134,Katipunan Avenue,primary,491,7274
odmq3y,14.6483357,121.0744934,14.6494345,121.074476,Katipunan Avenue,primary,492,491
uz5lj8,14.6463482,121.0744826,14.6469285,121.074471,,,493,11405
u14ofp,14.636667,121.0745626,14.6405336,121.0746486,Katipunan Avenue,primary,494,6890
p0pyjo,14.6324764,121.0754836,14.6319065,121.074334,Marcos Highway,primary,495,746
4psbb0,14.6333049,121.0744103,14.636667,121.0745626,Katipunan Avenue,primary,496,494
hg7nc4,14.6325515,121.0520719,14.6332046,121.0543392,Kamias Road,secondary,497,81
hg7nc4,14.6325515,121.0520719,14.6318953,121.0498081,Kamias Road,secondary,497,102
hg7nc4,14.6311855,121.0473446,14.6318953,121.0498081,Kamias Road,secondary,498,102
hg7nc4,14.6311855,121.0473446,14.6309842,121.046646,Kamias Road,secondary,498,2799
xr1egn,14.6328274,121.0596963,14.6324816,121.0600654,Anonas Street,secondary,501,90
xr1egn,14.6328274,121.0596963,14.6332745,121.0592506,Anonas Street,secondary,501,83
k502y0,14.6303914,121.061399,14.6299795,121.0616301,Anonas Street,secondary,512,85
k502y0,14.6303914,121.061399,14.6308053,121.0611828,Anonas Street,secondary,512,514
k502y0,14.6308053,121.0611828,14.6303914,121.061399,Anonas Street,secondary,514,512
k502y0,14.6308053,121.0611828,14.6312094,121.0609659,Anonas Street,secondary,514,89
k502y0,14.6316603,121.0607189,14.6312094,121.0609659,Anonas Street,secondary,517,89
k502y0,14.6316603,121.0607189,14.6320992,121.060436,Anonas Street,secondary,517,2534
y7c1a0,14.6298695,121.0705332,14.6304052,121.0716958,Aurora Boulevard,primary,520,2531
i9qjwa,14.6288325,121.0712111,14.6293219,121.0708912,Padre Burgos Street,tertiary,521,524
i9qjwa,14.6288325,121.0712111,14.627776,121.0717769,Padre Burgos Street,tertiary,521,1227
ib3e0m,14.6236128,121.0732759,14.6236783,121.0737074,Pedro Tuazon Boulevard,secondary,522,271
jwl4q2,14.6236128,121.0732759,14.6235165,121.0728777,Pedro Tuazon Boulevard,secondary,522,7384
i9qjwa,14.6236128,121.0732759,14.6256876,121.0725458,Padre Burgos Street,tertiary,522,523
i9qjwa,14.6256876,121.0725458,14.627776,121.0717769,Padre Burgos Street,tertiary,523,1227
i9qjwa,14.6293219,121.0708912,14.6288325,121.0712111,Padre Burgos Street,tertiary,524,521
uqdbg2,14.6286786,121.0695922,14.6281334,121.0697866,Jose P. Rizal Street,tertiary,525,527
uqdbg2,14.6286786,121.0695922,14.6293338,121.0693586,Jose P. Rizal Street,tertiary,525,2529
uqdbg2,14.6281334,121.0697866,14.6273102,121.0700801,Jose P. Rizal Street,tertiary,527,533
uqdbg2,14.6281334,121.0697866,14.6286786,121.0695922,Jose P. Rizal Street,tertiary,527,525
uqdbg2,14.6242305,121.0711723,14.6237197,121.0713657,Jose P. Rizal Street,tertiary,528,553
uqdbg2,14.6242305,121.0711723,14.6246987,121.0710114,Jose P. Rizal Street,tertiary,528,1280
uqdbg2,14.6273102,121.0700801,14.6259602,121.0705614,Jose P. Rizal Street,tertiary,533,1274
uqdbg2,14.6273102,121.0700801,14.6281334,121.0697866,Jose P. Rizal Street,tertiary,533,527
8t7jnc,14.6268965,121.0660505,14.6262141,121.0658319,F. Castillo Street,tertiary,537,1231
8t7jnc,14.6268965,121.0660505,14.6282469,121.0664777,F. Castillo Street,tertiary,537,1230
k133qp,14.6264571,121.0604418,14.6240535,121.061609,20th Avenue,secondary,538,3134
nwa5ol,14.6264571,121.0604418,14.6269233,121.0613666,Aurora Boulevard,primary,538,7535
bgumxs,14.6211903,121.0629711,14.6195904,121.0636724,20th Avenue,secondary,539,5394
bylr9a,14.6211903,121.0629711,14.6206507,121.061299,Pedro Tuazon Boulevard,secondary,539,3151
8v94g2,14.6211903,121.0629711,14.6215684,121.0639697,Pedro Tuazon Boulevard,secondary,539,2475
k133qp,14.6211903,121.0629711,14.6229413,121.0621377,20th Avenue,secondary,539,2851
pylg9h,14.6209217,121.0729341,14.6212776,121.072057,Tom Castro Street,tertiary,550,132
83sv33,14.6246038,121.0674228,14.6241222,121.0674095,Lakandula Street,tertiary,552,558
47goeu,14.6246038,121.0674228,14.6249875,121.0664499,Antonio Luna Street,tertiary,552,7542
uqdbg2,14.6237197,121.0713657,14.6231665,121.0715381,Jose P. Rizal Street,tertiary,553,272
uqdbg2,14.6237197,121.0713657,14.6242305,121.0711723,Jose P. Rizal Street,tertiary,553,528
bezacn,14.623127,121.0673635,14.6236166,121.0673965,Lakandula Street,tertiary,556,1289
bezacn,14.623127,121.0673635,14.6225405,121.0673261,Lakandula Street,tertiary,556,274
83sv33,14.6241222,121.0674095,14.6246038,121.0674228,Lakandula Street,tertiary,558,552
uqdbg2,14.6247613,121.0709906,14.6251968,121.070831,Jose P. Rizal Street,tertiary,563,1279
35wov4,14.621032,121.03029,14.6201089,121.0308499,Gilmore Avenue,secondary,569,305
ensfvh,14.6239126,121.0353112,14.6234867,121.0355696,Balete Drive,tertiary,570,597
ensfvh,14.6239126,121.0353112,14.6242483,121.0350906,Balete Drive,tertiary,570,580
mby5fh,14.6230289,121.0358443,14.6226921,121.0360431,Balete Drive,tertiary,571,596
ensfvh,14.6230289,121.0358443,14.6234867,121.0355696,Balete Drive,tertiary,571,597
mby5fh,14.6198303,121.0377651,14.6203086,121.037477,Balete Drive,tertiary,573,1072
mby5fh,14.6198303,121.0377651,14.6195782,121.0379244,Balete Drive,tertiary,573,1075
mby5fh,14.6198303,121.0377651,14.6194695,121.0371632,6th Street,residential,573,8179
oyztk8,14.6165302,121.0360479,14.6175208,121.0354441,Doña Hemady Street,secondary,575,312
mby5fh,14.6174617,121.0392013,14.6180516,121.0388478,Balete Drive,tertiary,576,2952
oyztk8,14.6158532,121.0364595,14.6165302,121.0360479,Doña Hemady Street,secondary,577,575
w1tev8,14.6167696,121.0396456,14.6151627,121.0368981,Aurora Boulevard,primary,578,74
mby5fh,14.6167696,121.0396456,14.6172852,121.0393107,Balete Drive,tertiary,578,2855
mby5fh,14.6221404,121.0363758,14.6226921,121.0360431,Balete Drive,tertiary,579,596
ensfvh,14.6242483,121.0350906,14.6239126,121.0353112,Balete Drive,tertiary,580,570
lgql45,14.6242483,121.0350906,14.6241635,121.0339789,,,580,12477
mby5fh,14.6182323,121.0387404,14.6187999,121.0383947,Balete Drive,tertiary,588,3008
mby5fh,14.6213021,121.0368764,14.6220491,121.0364307,Balete Drive,tertiary,592,594
mby5fh,14.6213021,121.0368764,14.6203086,121.037477,Balete Drive,tertiary,592,1072
mby5fh,14.6220491,121.0364307,14.6213021,121.0368764,Balete Drive,tertiary,594,592
mby5fh,14.6226921,121.0360431,14.6230289,121.0358443,Balete Drive,tertiary,596,571
mby5fh,14.6226921,121.0360431,14.6221404,121.0363758,Balete Drive,tertiary,596,579
bzkucx,14.6226921,121.0360431,14.6243963,121.0370763,Campanilla Street,residential,596,9801
ensfvh,14.6234867,121.0355696,14.6239126,121.0353112,Balete Drive,tertiary,597,570
ensfvh,14.6234867,121.0355696,14.6230289,121.0358443,Balete Drive,tertiary,597,571
i9gzj5,14.6198013,121.0148023,14.6189099,121.0147879,Gregorio Araneta Avenue,primary,598,1496
g6t3l4,14.6254792,121.0118329,14.6262165,121.0111362,R. Familara Street,residential,622,8927
twhsrw,14.6311967,121.0345264,14.6317069,121.0346417,Tomas Morato Avenue,secondary,653,18
twhsrw,14.6311967,121.0345264,14.6306719,121.0344054,Tomas Morato Avenue,secondary,653,674
twhsrw,14.6332952,121.0349915,14.6340468,121.0351628,Tomas Morato Avenue,secondary,657,660
twhsrw,14.6332952,121.0349915,14.6327602,121.0348685,Tomas Morato Avenue,secondary,657,664
twhsrw,14.6340468,121.0351628,14.6343026,121.035221,Tomas Morato Avenue,secondary,660,8669
twhsrw,14.6340468,121.0351628,14.6332952,121.0349915,Tomas Morato Avenue,secondary,660,657
twhsrw,14.6327602,121.0348685,14.6332952,121.0349915,Tomas Morato Avenue,secondary,664,657
twhsrw,14.6327602,121.0348685,14.6322421,121.0347659,Tomas Morato Avenue,secondary,664,667
twhsrw,14.6322421,121.0347659,14.6317069,121.0346417,Tomas Morato Avenue,secondary,667,18
twhsrw,14.6322421,121.0347659,14.6327602,121.0348685,Tomas Morato Avenue,secondary,667,664
twhsrw,14.6306719,121.0344054,14.6311967,121.0345264,Tomas Morato Avenue,secondary,674,653
twhsrw,14.6296622,121.0341711,14.6291511,121.0340544,Tomas Morato Avenue,secondary,676,678
twhsrw,14.6291511,121.0340544,14.6296622,121.0341711,Tomas Morato Avenue,secondary,678,676
twhsrw,14.6291511,121.0340544,14.6287424,121.0339311,Tomas Morato Avenue,secondary,678,16
oapsh0,14.6366659,121.027083,14.6368318,121.0265586,Timog Avenue,primary,683,7706
rm5ad2,14.6367382,121.0256049,14.6370382,121.026104,Quezon Avenue,primary,684,9355
rm5ad2,14.6367382,121.0256049,14.6367117,121.026628,"Primary Link Road (684, 7357)",primary_link,684,7357
oapsh0,14.6366273,121.0272668,14.6365586,121.0276022,Timog Avenue,primary,685,8
oapsh0,14.6366273,121.0272668,14.6366659,121.027083,Timog Avenue,primary,685,683
nu7qsg,14.6529623,121.0519732,14.6530534,121.0521109,Commonwealth Avenue,primary,728,9699
ajfo12,14.7214433,121.0521258,14.7213605,121.0520364,Mindanao Avenue,secondary,729,151
axtcvk,14.7214433,121.0521258,14.723807,121.0501526,,,729,10826
27z26a,14.7107061,121.0610596,14.7105854,121.0609158,,,730,11354
27z26a,14.7107061,121.0610596,14.7108253,121.0609609,,,730,10371
uo0a97,14.6870434,121.0874316,14.6872511,121.0872103,,,731,9890
2r032a,14.6950119,121.0961769,14.692936,121.0962544,Batasan Road,secondary,732,1219
2r032a,14.6958539,121.0953282,14.6950119,121.0961769,Batasan Road,secondary,733,732
8tus2i,14.6994575,121.0873781,14.6999736,121.0872363,Commonwealth Avenue,primary,734,9065
1y236x,14.6994575,121.0873781,14.6998731,121.0879585,,,734,10750
rwxwik,14.6867179,121.0870945,14.686825,121.087121,,,735,12406
beo5th,14.6867179,121.0870945,14.6867988,121.0873507,,,735,10817
21vrl8,14.6252352,121.0097772,14.6247218,121.0092094,Quezon Avenue,primary,736,9197
g1gzh3,14.6681802,121.075015,14.6693973,121.0765867,Commonwealth Avenue,primary,738,8822
g6t3l4,14.6247987,121.0095176,14.6259806,121.0108185,Quezon Avenue,primary,739,8750
g6t3l4,14.6241106,121.0087908,14.6245044,121.0091955,Quezon Avenue,primary,740,8176
g6t3l4,14.6234416,121.0080519,14.6241106,121.0087908,Quezon Avenue,primary,741,740
4psbb0,14.6319065,121.074334,14.6324921,121.0743637,,,746,13608
izul1q,14.6215848,121.0502586,14.6216888,121.0502055,EDSA,primary,747,7508
v9lbc4,14.6248429,121.0572034,14.6243904,121.0574312,15th Avenue,secondary,748,3018
7ocydr,14.6248429,121.0572034,14.6257139,121.0589342,Aurora Boulevard,primary,748,7533
cwh8x6,14.6275702,121.0741068,14.6238184,121.0742296,,,750,13414
9x48tl,14.6275925,121.0742358,14.6304109,121.0742973,Katipunan Avenue,primary,751,9370
cohv6q,14.6275925,121.0742358,14.636667,121.0745626,Katipunan Avenue,primary,751,494
dkvdfg,14.6055043,121.0791766,14.6070459,121.0787997,,,753,13081
dkvdfg,14.6094812,121.0767817,14.6096683,121.0766106,E. Rodriguez Jr. Avenue,primary,754,8379
uz5lj8,14.6425346,121.0747606,14.646275,121.074492,,,822,13273
cjggp5,14.6709268,121.0782105,14.6717115,121.0789913,Commonwealth Avenue,primary,825,2305
mq1fr0,14.6282818,121.0583988,14.6280302,121.0578126,Ermin Garcia Street,tertiary,848,361
mq1fr0,14.6282818,121.0583988,14.6284321,121.059067,Ermin Garcia Street,tertiary,848,849
mq1fr0,14.6284321,121.059067,14.6282818,121.0583988,Ermin Garcia Street,tertiary,849,848
mq1fr0,14.6284321,121.059067,14.6286441,121.0597286,Ermin Garcia Street,tertiary,849,850
e869k1,14.6286441,121.0597286,14.6267164,121.0607084,Pittsburgh Street,residential,850,2463
mq1fr0,14.6286441,121.0597286,14.6284321,121.059067,Ermin Garcia Street,tertiary,850,849
cizdae,14.6574299,121.0007195,14.6574258,120.9999357,EDSA,trunk,853,8515
sc1xp1,14.6560771,121.0285161,14.6566335,121.0260239,EDSA,trunk,857,9665
goazyb,14.6618556,121.0202055,14.6627276,121.0205364,Congressional Avenue,secondary,859,8349
t40kf2,14.6655192,121.0297593,14.6653358,121.0290869,Congressional Avenue,secondary,860,2632
e9gyg1,14.6639082,121.0363992,14.6627269,121.0365821,,,861,12065
ah4d04,14.6545872,121.03523,14.6546178,121.0350919,North Avenue,primary,862,39
2mdpyu,14.6545872,121.03523,14.6583098,121.0360995,Mindanao Avenue,primary,862,7568
y391xx,14.6610711,121.0366498,14.6624247,121.0367258,Mindanao Avenue,primary,863,9668
y391xx,14.6639353,121.0365192,14.6651191,121.0361046,Mindanao Avenue,primary,864,2620
40700i,14.6709693,121.0393516,14.6713983,121.0412151,Congressional Avenue,primary,865,3736
40700i,14.6718609,121.0433331,14.6718921,121.0434804,Congressional Avenue Extension,primary,866,7630
641btz,14.6718609,121.0433331,14.6715847,121.0433222,Visayas Avenue,secondary,866,2760
641btz,14.6719908,121.0433359,14.6718609,121.0433331,Visayas Avenue,secondary,867,866
d6yfmu,14.6719908,121.0433359,14.6719359,121.043091,Congressional Avenue,primary,867,7938
wauhiv,14.6710826,121.039322,14.6710503,121.039191,Congressional Avenue,primary,868,7404
yrku05,14.6918651,121.0265311,14.6920386,121.026172,Mindanao Avenue,primary,869,7401
oo0svm,14.6326861,121.0186373,14.6317523,121.0171419,,,894,9861
4wjq7l,14.6335441,121.0181341,14.6326861,121.0186373,Fernando Poe Jr. Avenue,secondary,901,894
pd5yic,14.639953,121.0131261,14.639821,121.0119947,Del Monte Avenue,secondary,920,3158
2v56ey,14.6416867,121.0229047,14.6418093,121.0233656,Del Monte Avenue,secondary,922,8168
n0b3nt,14.6416867,121.0229047,14.6411176,121.0216219,Del Monte Avenue,secondary,922,919
2v56ey,14.6420582,121.0242461,14.6421899,121.0246761,Del Monte Avenue,secondary,929,8172
2v56ey,14.6420582,121.0242461,14.6419332,121.0238083,Del Monte Avenue,secondary,929,8171
2v56ey,14.6423082,121.0250969,14.6424323,121.025538,Del Monte Avenue,secondary,932,8448
2v56ey,14.6423082,121.0250969,14.6421899,121.0246761,Del Monte Avenue,secondary,932,8172
wxqdx8,14.6295586,121.0297238,14.6290797,121.0296144,Scout Tobias Street,tertiary,1025,8972
inm3ma,14.6295586,121.0297238,14.6296523,121.0297457,Scout Tobias Street,tertiary,1025,146
4qohk2,14.6295586,121.0297238,14.6294045,121.0304423,Don Alejandro Roces Avenue,secondary,1025,7693
4qohk2,14.6291069,121.0318305,14.6289565,121.0325315,,,1026,11935
wxqdx8,14.6280922,121.0293889,14.6285879,121.0295021,Scout Tobias Street,tertiary,1027,1030
wxqdx8,14.6280922,121.0293889,14.6279967,121.0293671,Scout Tobias Street,tertiary,1027,8057
v88j8k,14.630004,121.0276605,14.6295586,121.0297238,Don Alejandro Roces Avenue,secondary,1028,1025
v13vxy,14.6280104,121.0271865,14.6278013,121.0281663,Scout Chuatoco Street,tertiary,1029,8049
v13vxy,14.6280104,121.0271865,14.6284631,121.0250824,Scout Chuatoco Street,tertiary,1029,1033
wxqdx8,14.6285879,121.0295021,14.6290797,121.0296144,Scout Tobias Street,tertiary,1030,8972
wxqdx8,14.6285879,121.0295021,14.6280922,121.0293889,Scout Tobias Street,tertiary,1030,1027
v88j8k,14.6304825,121.0255143,14.630004,121.0276605,Don Alejandro Roces Avenue,secondary,1032,1028
v13vxy,14.6284631,121.0250824,14.6288205,121.0234434,Scout Chuatoco Street,tertiary,1033,7690
v13vxy,14.6284631,121.0250824,14.6280104,121.0271865,Scout Chuatoco Street,tertiary,1033,1029
cozlat,14.633297,121.0200274,14.6323066,121.0206867,Don Alejandro Roces Avenue,unclassified,1039,1040
3lk4tc,14.633297,121.0200274,14.6343083,121.0216652,Quezon Avenue,primary,1039,7863
tqvaqs,14.6323066,121.0206867,14.6315486,121.0210267,,,1040,10023
ny3npi,14.6300986,121.0276829,14.6305635,121.0255343,Don Alejandro Roces Avenue,secondary,1042,387
x4mn52,14.6236501,121.0456655,14.6240722,121.0460796,New York Street,tertiary,1050,3067
x4mn52,14.6236501,121.0456655,14.6231089,121.045048,New York Street,tertiary,1050,1070
x4mn52,14.6249603,121.0470301,14.625313,121.0473963,New York Street,tertiary,1056,1063
x4mn52,14.6249603,121.0470301,14.6244543,121.0464877,New York Street,tertiary,1056,1066
x4mn52,14.625313,121.0473963,14.6249603,121.0470301,New York Street,tertiary,1063,1056
5j3vlw,14.625313,121.0473963,14.6256225,121.0481084,New York Street,tertiary,1063,1069
x4mn52,14.6244543,121.0464877,14.6240722,121.0460796,New York Street,tertiary,1066,3067
x4mn52,14.6244543,121.0464877,14.6249603,121.0470301,New York Street,tertiary,1066,1056
uk1xd9,14.6218851,121.0474561,14.6231089,121.045048,E. Rodriguez Sr. Avenue,secondary,1068,1070
uk1xd9,14.6218851,121.0474561,14.6215354,121.0481388,E. Rodriguez Sr. Avenue,secondary,1068,2436
5j3vlw,14.6256225,121.0481084,14.625313,121.0473963,New York Street,tertiary,1069,1063
xfuruu,14.6256225,121.0481084,14.6241771,121.0487909,EDSA,trunk,1069,7315
ttqs1r,14.6231089,121.045048,14.623761,121.043777,E. Rodriguez Sr. Avenue,secondary,1070,8971
uk1xd9,14.6231089,121.045048,14.6218851,121.0474561,E. Rodriguez Sr. Avenue,secondary,1070,1068
x4mn52,14.6231089,121.045048,14.6236501,121.0456655,New York Street,tertiary,1070,1050
mby5fh,14.6203086,121.037477,14.6198303,121.0377651,Balete Drive,tertiary,1072,573
mby5fh,14.6203086,121.037477,14.6213021,121.0368764,Balete Drive,tertiary,1072,592
mby5fh,14.6195782,121.0379244,14.6198303,121.0377651,Balete Drive,tertiary,1075,573
mby5fh,14.6195782,121.0379244,14.6190127,121.038266,,,1075,11936
gwuvdp,14.6240165,121.0320125,14.6239745,121.0314874,E. Rodriguez Sr. Avenue,secondary,1082,9417
gwuvdp,14.6240165,121.0320125,14.6240881,121.0329243,E. Rodriguez Sr. Avenue,secondary,1082,9803
wwi3ir,14.621947,121.0247365,14.6223567,121.026126,,,1085,11068
xeln5w,14.6229476,121.0280265,14.6224433,121.0264195,E. Rodriguez Sr. Avenue,secondary,1092,93
xeln5w,14.6229476,121.0280265,14.6231346,121.0286261,E. Rodriguez Sr. Avenue,secondary,1092,22
yym9ob,14.6127592,121.0383649,14.6144285,121.0373345,Doña Hemady Street,primary,1093,9685
z4ewvb,14.6118389,121.0328593,14.6110991,121.0333408,Broadway Avenue,tertiary,1094,97
z4ewvb,14.6118389,121.0328593,14.6126016,121.0324263,Broadway Avenue,tertiary,1094,1567
4uyafs,14.6131475,121.0351081,14.6117781,121.0359115,Gilmore Avenue,primary,1095,94
xh8blf,14.6099684,121.0347058,14.6110991,121.0333408,Valencia Street,residential,1096,97
tsjhrj,14.6099684,121.0347058,14.6100842,121.0368028,Valencia Street,residential,1096,1571
y70tuf,14.6112815,121.0361566,14.6099684,121.0347058,Castilla Street,residential,1097,1096
hb9ma8,14.6112815,121.0361566,14.6117781,121.0359115,Senator Jose O. Vera Street,primary,1097,94
ljat26,14.6112815,121.0361566,14.6104788,121.0365882,Senator Jose O. Vera Street,primary,1097,3318
bzkucx,14.6243232,121.0360773,14.6243963,121.0370763,E. Rodriguez Sr. Avenue,secondary,1098,9801
uk1xd9,14.6212867,121.0489373,14.6215354,121.0481388,E. Rodriguez Sr. Avenue,secondary,1120,2436
2ctmmu,14.620322,121.0471219,14.6206834,121.0480899,Aurora Boulevard,primary,1129,1134
