source_lat,source_lon,target_lat,target_lon,source,target,road_name,speed_kph,freeFlow_kph,jamFactor,isClosed,segmentLength,oneway
14.731116,121.070859,14.729258,121.070867,4728,4701,Hermano Mayor,50.000000,50,1.000000,False,206.640000,0
14.731116,121.070859,14.731198,121.070864,4728,10352,Hermano Mayor,50.000000,50,1.000000,False,9.140000,0
14.719633,121.065481,14.716865,121.065465,4729,4737,Villanoco Street,50.000000,50,1.000000,False,307.730000,0
14.719633,121.065481,14.719630,121.065862,4729,4652,Siete Palabras Street,50.000000,50,1.000000,False,40.970000,0
14.719633,121.065481,14.719630,121.065322,4729,4641,Siete Palabras Street,50.000000,50,1.000000,False,17.080000,0
14.732860,121.066520,14.733169,121.067002,4730,4645,Domingo de Ramos Street,50.000000,50,1.000000,False,62.160000,0
14.732860,121.066520,14.732289,121.066522,4730,4742,Bighani Street,50.000000,50,1.000000,False,63.470000,0
14.732860,121.066520,14.731397,121.064313,4730,4680,Domingo de Ramos Street,50.000000,50,1.000000,False,287.780000,0
14.725697,121.066614,14.725797,121.066222,4731,4746,Mimosa Street,50.000000,50,1.000000,False,43.570000,0
14.725697,121.066614,14.726164,121.066686,4731,4719,Ascencion Avenue,50.000000,50,1.000000,False,53.460000,0
14.725697,121.066614,14.723855,121.067074,4731,9530,Ascencion Avenue,50.000000,50,1.000000,False,216.000000,0
14.726936,121.063711,14.726802,121.064186,4732,4606,Noche Buena Street,50.000000,50,1.000000,False,53.200000,0
14.726936,121.063711,14.727453,121.063706,4732,4580,Pantomina Mayor Street,50.000000,50,1.000000,False,57.510000,0
14.726936,121.063711,14.724235,121.063707,4732,4600,Pantomina Mayor Street,50.000000,50,1.000000,False,300.260000,0
14.720141,121.065021,14.720141,121.065855,4733,4638,Bristol Street,50.000000,50,1.000000,False,89.750000,0
14.720141,121.065021,14.720268,121.065020,4733,11318,Bronson Street,50.000000,50,1.000000,False,14.110000,0
14.720141,121.065021,14.720142,121.061777,4733,4675,Bristol Street,50.000000,50,1.000000,False,348.890000,0
14.720141,121.065021,14.719594,121.065023,4733,4643,Bronson Street,50.000000,50,1.000000,False,60.800000,0
14.727720,121.058933,14.727629,121.058835,4734,9637,Mindanao Avenue,50.000000,50,1.000000,False,14.590000,1
14.727720,121.058933,14.728613,121.058472,4734,4709,,50.000000,50,1.000000,False,119.190000,1
14.723857,121.067669,14.723855,121.067074,4735,9530,Reyna Elena Street,50.000000,50,1.000000,False,64.020000,0
14.723857,121.067669,14.723859,121.068150,4735,4584,Reyna Elena Street,50.000000,50,1.000000,False,51.770000,0
14.723857,121.067669,14.721541,121.067742,4735,4756,Salawikain Street,50.000000,50,1.000000,False,258.320000,0
14.717965,121.054806,14.718086,121.054929,4736,13103,Fleur de Lis Street,50.000000,50,1.000000,False,18.840000,0
14.717965,121.054806,14.717814,121.054646,4736,12920,Fleur de Lis Street,50.000000,50,1.000000,False,24.070000,0
14.717965,121.054806,14.714833,121.057374,4736,2807,Commonwealth Avenue,15.394522,50,9.310147,False,444.430000,1
14.716865,121.065465,14.719633,121.065481,4737,4729,Villanoco Street,50.000000,50,1.000000,False,307.730000,0
14.716865,121.065465,14.716873,121.065874,4737,4624,Verso Street,50.000000,50,1.000000,False,43.940000,0
14.716865,121.065465,14.716857,121.065214,4737,4617,Verso Street,20.146614,50,4.013891,False,27.080000,0
14.727661,121.066593,14.727798,121.066144,4738,4583,Bota Flores Street,50.000000,50,1.000000,False,50.630000,0
14.727661,121.066593,14.727250,121.066346,4738,4646,Flores de Mayo Street,50.000000,50,1.000000,False,52.900000,0
14.727661,121.066593,14.729506,121.066962,4738,4772,Flores de Mayo Street,50.000000,50,1.000000,False,210.100000,0
14.719129,121.062763,14.718654,121.062760,4739,4764,Burney Street,50.000000,50,1.000000,False,52.790000,0
14.719129,121.062763,14.719588,121.062763,4739,4717,Burney Street,13.997517,50,8.159422,False,51.030000,0
14.719129,121.062763,14.719127,121.065025,4739,4751,Burke Street,50.000000,50,1.000000,False,243.250000,0
14.727234,121.067652,14.727589,121.067721,4740,4642,Luningning Street,50.000000,50,1.000000,False,40.090000,0
14.727234,121.067652,14.726872,121.067581,4740,4703,Luningning Street,50.000000,50,1.000000,False,41.080000,0
14.727234,121.067652,14.728677,121.070361,4740,4581,Lakambini Street,7.004208,50,8.311899,False,342.850000,0
14.730916,121.059792,14.731868,121.059789,4741,8738,Genova Avenue,50.000000,50,1.000000,False,105.810000,0
14.730916,121.059792,14.729596,121.059227,4741,4674,Genova Avenue,50.000000,50,1.000000,False,171.010000,0
14.730916,121.059792,14.730904,121.056822,4741,6971,Benevanto Avenue,50.000000,50,1.000000,False,319.350000,0
14.730916,121.059792,14.730919,121.060455,4741,4682,Benevanto Avenue,34.301815,50,6.544561,False,71.330000,0
14.732289,121.066522,14.732860,121.066520,4742,4730,Bighani Street,50.000000,50,1.000000,False,63.470000,0
14.732289,121.066522,14.731959,121.066044,4742,4753,Diwata Street,50.000000,50,1.000000,False,63.190000,0
14.732289,121.066522,14.729924,121.066660,4742,4668,Bighani Street,50.000000,50,1.000000,False,267.230000,0
14.734826,121.062864,14.734824,121.063349,4743,4573,R. Sevilla Street,50.000000,50,1.000000,False,52.100000,0
14.734826,121.062864,14.734827,121.062400,4743,4700,R. Sevilla Street,50.000000,50,1.000000,False,49.890000,0
14.734826,121.062864,14.731952,121.062915,4743,4766,R. De Jesus Street,50.000000,50,1.000000,False,320.580000,0
14.729960,121.069353,14.731099,121.069349,4744,4750,Handiong Street,50.000000,50,1.000000,False,126.650000,0
14.729960,121.069353,14.729753,121.069798,4744,4763,La Naval Street,50.000000,50,1.000000,False,53.120000,0
14.729960,121.069353,14.730186,121.068860,4744,4683,La Naval Street,50.000000,50,1.000000,False,58.590000,0
14.727900,121.065787,14.727798,121.066144,4745,4583,Bota Flores Street,50.000000,50,1.000000,False,39.990000,0
14.727900,121.065787,14.730173,121.065117,4745,4684,Bida Sari Street,50.000000,50,1.000000,False,275.160000,0
14.727900,121.065787,14.729338,121.065028,4745,4695,Bota Flores Street,50.000000,50,1.000000,False,224.500000,0
14.725797,121.066222,14.725697,121.066614,4746,4731,Mimosa Street,9.172029,50,8.472674,False,43.570000,0
14.725797,121.066222,14.725889,121.065852,4746,4718,Mimosa Street,50.000000,50,1.000000,False,41.150000,0
14.725797,121.066222,14.723853,121.066315,4746,4758,Salubong Street,50.000000,50,1.000000,False,216.900000,0
14.726061,121.067016,14.726164,121.066686,4747,4719,Tatlong Hari Street,50.000000,50,1.000000,False,37.250000,0
14.726061,121.067016,14.725963,121.067380,4747,4607,Tatlong Hari Street,29.448411,50,5.329464,False,40.680000,0
14.726061,121.067016,14.724575,121.067155,4747,4757,Rondalla Street,14.925039,50,9.487095,False,169.160000,0
14.716033,121.061763,14.715571,121.061770,4748,3152,Adrian Street,50.000000,50,1.000000,False,51.330000,0
14.716033,121.061763,14.716021,121.065313,4748,3069,Banning Street,50.000000,50,1.000000,False,381.740000,0
14.716033,121.061763,14.716508,121.061757,4748,4605,Adrian Street,50.000000,50,1.000000,False,52.790000,0
14.719183,121.065868,14.719175,121.067092,4749,4761,Sultan Street,50.000000,50,1.000000,False,131.660000,0
14.719183,121.065868,14.719630,121.065862,4749,4652,Flores de Mayo Street,50.000000,50,1.000000,False,49.610000,0
14.719183,121.065868,14.717479,121.065878,4749,4691,Flores de Mayo Street,50.000000,50,1.000000,False,189.480000,0
14.731099,121.069349,14.731096,121.069798,4750,4569,Juego de Prenda Street,50.000000,50,1.000000,False,48.270000,0
14.731099,121.069349,14.731102,121.068860,4750,4716,Juego de Prenda Street,50.000000,50,1.000000,False,52.640000,0
14.731099,121.069349,14.729960,121.069353,4750,4744,Handiong Street,50.000000,50,1.000000,False,126.650000,0
14.719127,121.065025,14.718647,121.065027,4751,4579,Bronson Street,50.000000,50,1.000000,False,53.370000,0
14.719127,121.065025,14.719129,121.062763,4751,4739,Burke Street,50.000000,50,1.000000,False,243.250000,0
14.719127,121.065025,14.719594,121.065023,4751,4643,Bronson Street,50.000000,50,1.000000,False,51.950000,0
14.732654,121.063961,14.733199,121.064772,4752,4688,Lee Drive,50.000000,50,1.000000,False,106.180000,0
14.732654,121.063961,14.732346,121.063502,4752,4612,Lee Drive,50.000000,50,1.000000,False,60.040000,0
14.732654,121.063961,14.733410,121.063832,4752,4723,Espina Street,50.000000,50,1.000000,False,86.570000,0
14.731959,121.066044,14.732289,121.066522,4753,4742,Diwata Street,50.000000,50,1.000000,False,63.190000,0
14.731959,121.066044,14.731645,121.065579,4753,4755,Diwata Street,50.000000,50,1.000000,False,60.990000,0
14.731959,121.066044,14.728262,121.066135,4753,4632,Florante at Laura Street,50.000000,50,1.000000,False,453.740000,0
14.724235,121.063590,14.724235,121.063707,4754,4600,Panuluyan Street,50.000000,50,1.000000,False,12.590000,0
14.731645,121.065579,14.731959,121.066044,4755,4753,Diwata Street,50.000000,50,1.000000,False,60.990000,0
14.731645,121.065579,14.731333,121.065116,4755,4671,Diwata Street,50.000000,50,1.000000,False,60.670000,0
14.731645,121.065579,14.728262,121.066135,4755,4632,Bernardo Carpio Street,50.000000,50,1.000000,False,394.560000,0
14.721541,121.067742,14.721529,121.067086,4756,4769,Simbang Gabi,50.000000,50,1.000000,False,70.550000,0
14.721541,121.067742,14.721548,121.068198,4756,4694,Simbang Gabi,18.369954,50,9.093686,False,49.060000,0
14.721541,121.067742,14.723857,121.067669,4756,4735,Salawikain Street,22.667825,50,5.165520,False,258.320000,0
14.724575,121.067155,14.724579,121.067375,4757,4588,Rosa Mistica Street,50.000000,50,1.000000,False,23.610000,0
14.724575,121.067155,14.726061,121.067016,4757,4747,Rondalla Street,50.000000,50,1.000000,False,169.160000,0
14.724575,121.067155,14.724227,121.068154,4757,4708,Rondalla Street,50.000000,50,1.000000,False,130.940000,0
14.723853,121.066315,14.720647,121.066330,4758,4572,Salubong Street,21.532081,50,5.202855,False,356.510000,0
14.723853,121.066315,14.723851,121.065848,4758,4596,Reyna Elena Street,50.000000,50,1.000000,False,50.140000,0
14.723853,121.066315,14.723854,121.066691,4758,4721,Reyna Elena Street,50.000000,50,1.000000,False,40.440000,0
14.723853,121.066315,14.725797,121.066222,4758,4746,Salubong Street,50.000000,50,1.000000,False,216.900000,0
14.725343,121.061236,14.725343,121.061530,4759,7880,Berlin Street,50.000000,50,1.000000,False,31.620000,0
14.725343,121.061236,14.727583,121.061244,4759,4615,Regalado Highway,50.000000,50,1.000000,False,249.130000,1
14.726990,121.067163,14.726872,121.067581,4760,4703,La Naval Street,50.000000,50,1.000000,False,46.870000,0
14.726990,121.067163,14.726579,121.066900,4760,4681,Ascencion Avenue,50.000000,50,1.000000,False,53.830000,0
14.726990,121.067163,14.729037,121.067893,4760,4640,Ascencion Avenue,50.000000,50,1.000000,False,251.070000,0
14.719175,121.067092,14.719183,121.065868,4761,4749,Sultan Street,50.000000,50,1.000000,False,131.660000,0
14.719175,121.067092,14.719627,121.067092,4761,4667,Ascencion Avenue,50.000000,50,1.000000,False,50.290000,0
14.719175,121.067092,14.717922,121.067093,4761,4571,Ascencion Avenue,13.326954,50,7.142328,False,139.290000,0
14.727494,121.057448,14.727326,121.057566,4762,4570,Belfast Avenue,29.550888,50,4.914451,False,22.510000,1
14.727494,121.057448,14.728618,121.057931,4762,4622,Milano Bend,50.000000,50,1.000000,False,145.920000,0
14.729753,121.069798,14.731096,121.069798,4763,4569,Hariraya Street,11.029618,50,9.436074,False,149.310000,0
14.729753,121.069798,14.729592,121.070151,4763,4582,La Naval Street,50.000000,50,1.000000,False,41.980000,0
14.729753,121.069798,14.729960,121.069353,4763,4744,La Naval Street,50.000000,50,1.000000,False,53.120000,0
14.718654,121.062760,14.718178,121.062767,4764,4590,Burney Street,50.000000,50,1.000000,False,52.930000,0
14.718654,121.062760,14.719129,121.062763,4764,4739,Burney Street,50.000000,50,1.000000,False,52.790000,0
14.718654,121.062760,14.718647,121.065027,4764,4579,Byron Street,50.000000,50,1.000000,False,243.750000,0
14.735434,121.067442,14.735536,121.067440,4765,10277,Ascencion Avenue,50.000000,50,1.000000,False,11.380000,0
14.735434,121.067442,14.734748,121.067430,4765,9746,Ascencion Avenue,50.000000,50,1.000000,False,76.240000,0
14.735434,121.067442,14.735448,121.068093,4765,4306,Quirino Highway,50.000000,50,1.000000,False,70.100000,1
14.731952,121.062915,14.732346,121.063502,4766,4612,Lee Drive,50.000000,50,1.000000,False,76.890000,0
14.731952,121.062915,14.731685,121.062519,4766,4726,Lee Drive,50.000000,50,1.000000,False,51.860000,0
14.731952,121.062915,14.731429,121.063196,4766,1666,R. De Jesus Street,50.000000,50,1.000000,False,65.500000,0
14.731952,121.062915,14.734826,121.062864,4766,4743,R. De Jesus Street,50.000000,50,1.000000,False,320.580000,0
14.716401,121.065317,14.716021,121.065313,4767,3069,Bremen Street,50.000000,50,1.000000,False,42.290000,0
14.716401,121.065317,14.716518,121.065036,4767,2487,Butler Street,50.000000,50,1.000000,False,33.210000,0
14.716401,121.065317,14.714603,121.065793,4767,11128,Butler Street,50.000000,50,1.000000,False,247.260000,0
14.724278,121.064180,14.724393,121.064664,4768,4574,Panuluyan Street,50.000000,50,1.000000,False,53.610000,0
14.724278,121.064180,14.726802,121.064186,4768,4606,Panyo Palaran Street,50.000000,50,1.000000,False,280.710000,0
14.724278,121.064180,14.724235,121.063707,4768,4600,Panuluyan Street,50.000000,50,1.000000,False,51.200000,0
14.721529,121.067086,14.721541,121.067742,4769,4756,Simbang Gabi,50.000000,50,1.000000,False,70.550000,0
14.721529,121.067086,14.723855,121.067074,4769,9530,Ascencion Avenue,50.000000,50,1.000000,False,258.710000,0
14.721529,121.067086,14.721087,121.067088,4769,4586,Ascencion Avenue,50.000000,50,1.000000,False,49.100000,0
14.733720,121.068422,14.733292,121.068494,4770,10000,Amor Street,20.393242,50,4.337229,False,48.180000,0
14.733720,121.068422,14.734243,121.069196,4770,4577,Caridad Street,50.000000,50,1.000000,False,101.590000,0
14.733720,121.068422,14.733461,121.067920,4770,4649,Caridad Street,50.000000,50,1.000000,False,61.770000,0
14.726178,121.068436,14.726579,121.066900,4771,4681,Misa de Gallo Street,50.000000,50,1.000000,False,171.180000,0
14.729506,121.066962,14.729924,121.066660,4772,4668,Bighani Street,50.000000,50,1.000000,False,56.650000,0
14.729506,121.066962,14.729804,121.067423,4772,4576,Flores de Mayo Street,50.000000,50,1.000000,False,62.000000,0
14.729506,121.066962,14.727661,121.066593,4772,4738,Flores de Mayo Street,50.000000,50,1.000000,False,210.100000,0
14.596019,121.072543,14.596066,121.072543,4773,12847,Green Meadows Avenue,50.000000,50,1.000000,False,5.160000,0
14.596019,121.072543,14.596040,121.072990,4773,12848,Dove Street,50.000000,50,1.000000,False,48.310000,1
14.596019,121.072543,14.593261,121.072276,4773,69,Green Meadows Avenue,50.000000,50,1.000000,False,308.340000,0
14.601425,121.078912,14.601423,121.078854,4774,13095,Green Meadows Avenue,41.068107,50,3.709292,False,6.300000,0
14.601425,121.078912,14.601117,121.079260,4774,6984,,50.000000,50,1.000000,False,52.490000,1
14.601425,121.078912,14.601441,121.079242,4774,6881,Green Meadows Avenue,50.000000,50,1.000000,False,35.480000,0
14.607298,121.078682,14.607331,121.078751,4775,13082,Eastwood Avenue,50.000000,50,1.000000,False,8.300000,1
14.607298,121.078682,14.607380,121.078638,4775,7303,E. Rodriguez Jr. Avenue,50.000000,50,1.000000,False,10.190000,1
14.608046,121.080246,14.608460,121.080970,4776,10998,E-Commerce Avenue,50.000000,50,1.000000,False,95.330000,1
14.608046,121.080246,14.608466,121.080306,4776,4777,Eastwood Avenue,50.000000,50,1.000000,False,50.230000,1
14.608466,121.080306,14.608874,121.079878,4777,12531,Eastwood Avenue,50.000000,50,1.000000,False,65.470000,1
14.605435,121.081929,14.605387,121.083193,4778,1143,Industria Street,27.894649,50,4.816911,False,136.130000,0
14.605435,121.081929,14.607211,121.081970,4778,6973,Economia Street,50.000000,50,1.000000,False,197.600000,0
14.605435,121.081929,14.605504,121.079177,4778,753,Industria Street,50.000000,50,1.000000,False,296.260000,0
14.599555,121.069517,14.599496,121.069531,4779,12844,Temple Drive,9.543365,50,7.449819,False,6.740000,0
14.599555,121.069517,14.601449,121.069092,4779,7365,Temple Drive,50.000000,50,1.000000,False,215.500000,0
14.599555,121.069517,14.599498,121.069264,4779,12843,Irvine Road,50.000000,50,1.000000,False,28.010000,1
14.590720,121.061288,14.590635,121.061388,4781,4782,Ortigas Avenue,50.000000,50,1.000000,False,14.330000,1
14.590635,121.061388,14.590582,121.061528,4782,7282,Ortigas Avenue,50.000000,50,1.000000,False,16.110000,1
14.676056,121.103432,14.675925,121.103302,4783,4795,Stockholm Street,50.000000,50,1.000000,False,20.190000,0
14.673674,121.100939,14.672834,121.100066,4784,4807,Stockholm Street,50.000000,50,1.000000,False,132.460000,0
14.673674,121.100939,14.673854,121.100452,4784,8765,Amsterdam Street,50.000000,50,1.000000,False,56.350000,0
14.673674,121.100939,14.674371,121.101628,4784,4800,Stockholm Street,50.000000,50,1.000000,False,107.300000,0
14.677996,121.106428,14.676203,121.104572,4785,7429,Queensland Street,50.000000,50,1.000000,False,282.200000,0
14.677996,121.106428,14.677687,121.106779,4785,8770,,50.000000,50,1.000000,False,50.980000,0
14.677996,121.106428,14.678461,121.106904,4785,8771,Queensland Street,50.000000,50,1.000000,False,72.890000,0
14.673113,121.102912,14.673490,121.103229,4786,7496,Melbourne Street,50.000000,50,1.000000,False,54.060000,0
14.673113,121.102912,14.675018,121.103302,4786,7497,Queensland Street,50.000000,50,1.000000,False,293.680000,0
14.673113,121.102912,14.672808,121.102377,4786,8762,Melbourne Street,50.000000,50,1.000000,False,72.290000,0
14.675521,121.103856,14.675018,121.103302,4787,7497,Queensland Street,50.000000,50,1.000000,False,81.820000,0
14.675521,121.103856,14.676203,121.104572,4787,7429,Queensland Street,50.000000,50,1.000000,False,108.020000,0
14.675521,121.103856,14.674378,121.103968,4787,8766,Melbourne Street,50.000000,50,1.000000,False,181.940000,0
14.677442,121.107046,14.677687,121.106779,4788,8770,,50.000000,50,1.000000,False,39.580000,0
14.678605,121.101707,14.678436,121.101613,4789,5373,Katipunan Street Extension,50.000000,50,1.000000,False,21.250000,1
14.678605,121.101707,14.678549,121.101822,4789,4790,Moscow Street,50.000000,50,1.000000,False,13.790000,0
14.678605,121.101707,14.678756,121.101785,4789,12760,Katipunan Street Extension,50.000000,50,1.000000,False,18.780000,0
14.678549,121.101822,14.678605,121.101707,4790,4789,Moscow Street,50.000000,50,1.000000,False,13.790000,0
14.678549,121.101822,14.678701,121.101900,4790,12761,Katipunan Street Extension,50.000000,50,1.000000,False,18.780000,0
14.678549,121.101822,14.678346,121.102357,4790,4803,Moscow Street,50.000000,50,1.000000,False,61.870000,0
14.677318,121.100989,14.677259,121.101101,4791,4792,Belfast Street,50.000000,50,1.000000,False,13.790000,0
14.677318,121.100989,14.675644,121.100042,4791,4802,Katipunan Street Extension,50.000000,50,1.000000,False,212.160000,1
14.677259,121.101101,14.678549,121.101822,4792,4790,Katipunan Street Extension,50.000000,50,1.000000,False,163.120000,1
14.677259,121.101101,14.676999,121.101596,4792,4793,Belfast Street,50.000000,50,1.000000,False,60.610000,0
14.677259,121.101101,14.677318,121.100989,4792,4791,Belfast Street,50.000000,50,1.000000,False,13.790000,0
14.676999,121.101596,14.677259,121.101101,4793,4792,Belfast Street,50.000000,50,1.000000,False,60.610000,0
14.676999,121.101596,14.676738,121.102117,4793,4794,Belfast Street,50.000000,50,1.000000,False,63.110000,0
14.676999,121.101596,14.675292,121.100565,4793,4804,Kingston Street,50.000000,50,1.000000,False,220.870000,0
14.676999,121.101596,14.678346,121.102357,4793,4803,Kingston Street,50.000000,50,1.000000,False,170.720000,0
14.676738,121.102117,14.675925,121.103302,4794,4795,Belfast Street,50.000000,50,1.000000,False,156.220000,0
14.676738,121.102117,14.676403,121.101814,4794,7498,Paris Street,50.000000,50,1.000000,False,49.520000,0
14.676738,121.102117,14.676999,121.101596,4794,4793,Belfast Street,50.000000,50,1.000000,False,63.110000,0
14.676738,121.102117,14.678175,121.102860,4794,4797,Paris Street,50.000000,50,1.000000,False,178.680000,0
14.675925,121.103302,14.676738,121.102117,4795,4794,Belfast Street,50.000000,50,1.000000,False,156.220000,0
14.675925,121.103302,14.676056,121.103432,4795,4783,Stockholm Street,50.000000,50,1.000000,False,20.190000,0
14.675925,121.103302,14.675482,121.102823,4795,7427,Stockholm Street,38.956869,50,2.394405,False,71.240000,0
14.678117,121.103060,14.678175,121.102860,4796,4797,Moscow Street,50.000000,50,1.000000,False,22.490000,0
14.678175,121.102860,14.678346,121.102357,4797,4803,Moscow Street,50.000000,50,1.000000,False,57.300000,0
14.678175,121.102860,14.678117,121.103060,4797,4796,Moscow Street,50.000000,50,1.000000,False,22.490000,0
14.678175,121.102860,14.676738,121.102117,4797,4794,Paris Street,50.000000,50,1.000000,False,178.680000,0
14.675402,121.101202,14.675000,121.100966,4798,4799,Paris Street,50.000000,50,1.000000,False,51.360000,0
14.675402,121.101202,14.676403,121.101814,4798,7498,Paris Street,50.000000,50,1.000000,False,129.520000,0
14.675402,121.101202,14.676403,121.101814,4798,7498,Rome Street,50.000000,50,1.000000,False,289.870000,0
14.675000,121.100966,14.675402,121.101202,4799,4798,Paris Street,50.000000,50,1.000000,False,51.360000,0
14.675000,121.100966,14.675292,121.100565,4799,4804,Capetown Street,35.525629,50,3.636169,False,53.970000,0
14.675000,121.100966,14.674371,121.101628,4799,4800,Capetown Street,50.000000,50,1.000000,False,99.990000,0
14.674371,121.101628,14.675000,121.100966,4800,4799,Capetown Street,50.000000,50,1.000000,False,99.990000,0
14.674371,121.101628,14.675482,121.102823,4800,7427,Stockholm Street,50.000000,50,1.000000,False,178.280000,0
14.674371,121.101628,14.673674,121.100939,4800,4784,Stockholm Street,50.000000,50,1.000000,False,107.300000,0
14.675584,121.100154,14.675644,121.100042,4801,4802,Capetown Street,50.000000,50,1.000000,False,13.790000,0
14.675584,121.100154,14.677259,121.101101,4801,4792,Katipunan Street Extension,50.000000,50,1.000000,False,212.210000,1
14.675584,121.100154,14.675292,121.100565,4801,4804,Capetown Street,50.000000,50,1.000000,False,54.870000,0
14.675644,121.100042,14.675584,121.100154,4802,4801,Capetown Street,50.000000,50,1.000000,False,13.790000,0
14.675644,121.100042,14.675000,121.099710,4802,8768,Katipunan Street Extension,50.000000,50,1.000000,False,81.270000,1
14.678346,121.102357,14.678175,121.102860,4803,4797,Moscow Street,50.000000,50,1.000000,False,57.300000,0
14.678346,121.102357,14.678549,121.101822,4803,4790,Moscow Street,50.000000,50,1.000000,False,61.870000,0
14.678346,121.102357,14.676999,121.101596,4803,4793,Kingston Street,50.000000,50,1.000000,False,170.720000,0
14.675292,121.100565,14.675000,121.100966,4804,4799,Capetown Street,50.000000,50,1.000000,False,53.970000,0
14.675292,121.100565,14.675584,121.100154,4804,4801,Capetown Street,50.000000,50,1.000000,False,54.870000,0
14.675292,121.100565,14.676999,121.101596,4804,4793,Kingston Street,32.591397,50,6.622804,False,220.870000,0
14.679574,121.103762,14.679805,121.103988,4805,11223,,50.000000,50,1.000000,False,35.340000,0
14.679574,121.103762,14.679064,121.103336,4805,3610,,50.000000,50,1.000000,False,72.900000,0
14.679574,121.103762,14.680427,121.102665,4805,4806,,50.000000,50,1.000000,False,151.760000,0
14.680427,121.102665,14.679574,121.103762,4806,4805,,50.000000,50,1.000000,False,151.760000,0
14.680427,121.102665,14.679909,121.102374,4806,3612,,28.690277,50,6.806799,False,65.620000,0
14.680427,121.102665,14.680004,121.104147,4806,3611,,50.000000,50,1.000000,False,224.990000,0
14.672834,121.100066,14.672367,121.100546,4807,7425,New Castle Street,50.000000,50,1.000000,False,73.230000,0
14.672834,121.100066,14.673674,121.100939,4807,4784,Stockholm Street,50.000000,50,1.000000,False,132.460000,0
14.672834,121.100066,14.672179,121.099390,4807,8759,Stockholm Street,50.000000,50,1.000000,False,102.890000,0
14.672393,121.097298,14.672586,121.096901,4808,7421,Delhi Street,50.000000,50,1.000000,False,47.800000,0
14.672393,121.097298,14.673943,121.098251,4808,6933,Budapest Street,50.000000,50,1.000000,False,201.940000,0
14.672393,121.097298,14.672026,121.097697,4808,7499,Delhi Street,50.000000,50,1.000000,False,59.230000,0
14.667764,121.093907,14.667341,121.094339,4809,7014,Sultan Kudarat Street,50.000000,50,1.000000,False,66.120000,0
14.667764,121.093907,14.666908,121.093029,4809,839,Vicente Lim,50.000000,50,1.000000,False,134.140000,0
14.667764,121.093907,14.668058,121.093080,4809,11739,Sultan Kudarat Street,50.000000,50,1.000000,False,98.540000,0
14.667313,121.090566,14.667712,121.091053,4810,834,E. Aguinaldo Street,50.000000,50,1.000000,False,68.670000,0
14.667313,121.090566,14.667712,121.089998,4810,4814,E. Jacinto Street,50.000000,50,1.000000,False,75.570000,0
14.667313,121.090566,14.666081,121.091253,4810,828,E. Jacinto Street,50.000000,50,1.000000,False,155.830000,0
14.666490,121.092603,14.666908,121.093029,4811,839,Vicente Lim,50.000000,50,1.000000,False,65.320000,0
14.666490,121.092603,14.666057,121.092153,4811,836,Vicente Lim,50.000000,50,1.000000,False,68.220000,0
14.666490,121.092603,14.666889,121.092194,4811,4812,,50.000000,50,1.000000,False,62.480000,0
14.666889,121.092194,14.666490,121.092603,4812,4811,,50.000000,50,1.000000,False,62.480000,0
14.666363,121.088971,14.666632,121.089430,4813,832,Balagtas Street,50.000000,50,1.000000,False,57.800000,0
14.667712,121.089998,14.668002,121.089475,4814,838,E. Jacinto Street,50.000000,50,1.000000,False,64.770000,0
14.667712,121.089998,14.667078,121.089804,4814,833,Balagtas Street,50.000000,50,1.000000,False,74.140000,0
14.667712,121.089998,14.667313,121.090566,4814,4810,E. Jacinto Street,50.000000,50,1.000000,False,75.570000,0
14.668230,121.089085,14.665921,121.086594,4815,818,Ayala Heights Drive,50.000000,50,1.000000,False,387.650000,0
14.668230,121.089085,14.668002,121.089475,4815,838,E. Jacinto Street,50.000000,50,1.000000,False,49.080000,0
14.668230,121.089085,14.668795,121.089369,4815,3491,Ayala Heights Drive,28.209475,50,4.712290,False,71.440000,0
14.666554,121.085320,14.666110,121.084151,4816,8045,Del Pilar Street,50.000000,50,1.000000,False,135.170000,0
14.666554,121.085320,14.666788,121.085955,4816,840,Del Pilar Street,50.000000,50,1.000000,False,73.040000,0
14.666554,121.085320,14.665231,121.085531,4816,846,Padre Burgos Street,50.000000,50,1.000000,False,179.160000,0
14.664822,121.084674,14.665607,121.084363,4817,847,Del Pilar Street,50.000000,50,1.000000,False,93.490000,0
14.664822,121.084674,14.664473,121.084818,4817,817,Del Pilar Street,50.000000,50,1.000000,False,41.790000,0
14.664822,121.084674,14.665231,121.085531,4817,846,Padre Burgos Street,50.000000,50,1.000000,False,103.790000,0
14.658812,121.086517,14.655525,121.083418,4818,9358,,50.000000,50,1.000000,False,523.110000,0
14.670262,121.081573,14.670907,121.081490,4819,11823,Narra Street,50.000000,50,1.000000,False,73.350000,0
14.671568,121.079668,14.671566,121.080125,4820,4821,Feria Road,50.000000,50,1.000000,False,49.170000,0
14.671568,121.079668,14.671712,121.078991,4820,2305,Feria Road,43.036513,50,3.651419,False,75.740000,0
14.671566,121.080125,14.671563,121.080591,4821,4822,Feria Road,50.000000,50,1.000000,False,50.100000,0
14.671566,121.080125,14.671568,121.079668,4821,4820,Feria Road,50.000000,50,1.000000,False,49.170000,0
14.671566,121.080125,14.671568,121.079668,4821,4820,Talisay Street,50.000000,50,1.000000,False,181.820000,1
14.671563,121.080591,14.671566,121.080125,4822,4821,Feria Road,50.000000,50,1.000000,False,50.100000,0
